都道府県,都道府県コード,市区町村,市区町村コード,緯度,経度,イベント番号,イベント,発生件数
福井県,18,越前市,209,35.921469,136.191652,1,急ブレーキ,1
福井県,18,越前市,209,35.917021,136.209895,1,急ブレーキ,1
福井県,18,越前市,209,35.910854,136.186792,1,急ブレーキ,2
福井県,18,越前市,209,35.918107,136.17936,1,急ブレーキ,1
福井県,18,越前市,209,35.88680999,136.154225,1,急ブレーキ,1
福井県,18,越前市,209,35.890389,136.156109,1,急ブレーキ,1
福井県,18,越前市,209,35.908015,136.191936,1,急ブレーキ,1
福井県,18,越前市,209,35.927024,136.190193,1,急ブレーキ,1
福井県,18,越前市,209,35.87386399,136.160906,1,急ブレーキ,1
福井県,18,越前市,209,35.900689,136.14287,1,急ブレーキ,1
福井県,18,越前市,209,35.907218,136.181734,1,急ブレーキ,1
福井県,18,越前市,209,35.905229,136.176616,1,急ブレーキ,1
福井県,18,越前市,209,35.91696,136.190215,1,急ブレーキ,1
福井県,18,越前市,209,35.913527,136.16565,1,急ブレーキ,1
福井県,18,越前市,209,35.909199,136.16469,1,急ブレーキ,1
福井県,18,越前市,209,35.90941,136.187957,1,急ブレーキ,1
福井県,18,越前市,209,35.908015,136.191875,1,急ブレーキ,2
福井県,18,越前市,209,35.902173,136.198295,1,急ブレーキ,1
福井県,18,越前市,209,35.919364,136.179429,1,急ブレーキ,1
福井県,18,越前市,209,35.918841,136.191151,1,急ブレーキ,1
福井県,18,越前市,209,35.897815,136.192367,1,急ブレーキ,1
福井県,18,越前市,209,35.91085,136.186669,1,急ブレーキ,1
福井県,18,越前市,209,35.917131,136.188838,1,急ブレーキ,2
福井県,18,越前市,209,35.896217,136.144102,1,急ブレーキ,1
福井県,18,越前市,209,35.905563,136.186847,1,急ブレーキ,1
福井県,18,越前市,209,35.91169699,136.189021,1,急ブレーキ,1
福井県,18,越前市,209,35.90807,136.198525,1,急ブレーキ,1
福井県,18,越前市,209,35.924616,136.189982,1,急ブレーキ,1
福井県,18,越前市,209,35.91839499,136.160082,1,急ブレーキ,1
福井県,18,越前市,209,35.917079,136.189238,1,急ブレーキ,1
福井県,18,越前市,209,35.90593899,136.207951,1,急ブレーキ,1
福井県,18,越前市,209,35.900365,136.151897,1,急ブレーキ,1
福井県,18,越前市,209,35.907601,136.182428,1,急ブレーキ,2
福井県,18,越前市,209,35.908079,136.195018,1,急ブレーキ,1
福井県,18,越前市,209,35.926018,136.190306,1,急ブレーキ,1
福井県,18,越前市,209,35.91784,136.183205,1,急ブレーキ,1
福井県,18,越前市,209,35.91705799,136.189415,1,急ブレーキ,1
福井県,18,越前市,209,35.876644,136.165413,1,急ブレーキ,1
福井県,18,越前市,209,35.92654799,136.189686,1,急ブレーキ,2
福井県,18,越前市,209,35.91082,136.185266,1,急ブレーキ,1
福井県,18,越前市,209,35.887546,136.189906,1,急ブレーキ,1
福井県,18,越前市,209,35.91886,136.174575,1,急ブレーキ,1
福井県,18,越前市,209,35.897146,136.175107,1,急ブレーキ,1
福井県,18,越前市,209,35.90407299,136.177089,1,急ブレーキ,1
福井県,18,越前市,209,35.896211,136.192423,1,急ブレーキ,1
福井県,18,越前市,209,35.907814,136.183293,1,急ブレーキ,1
福井県,18,越前市,209,35.893709,136.163513,1,急ブレーキ,1
福井県,18,越前市,209,35.88982399,136.192314,1,急ブレーキ,1
福井県,18,越前市,209,35.91892,136.173939,1,急ブレーキ,1
福井県,18,越前市,209,35.912605,136.18894,1,急ブレーキ,1
福井県,18,越前市,209,35.9221,136.181586,1,急ブレーキ,1
福井県,18,越前市,209,35.889794,136.156321,1,急ブレーキ,1
福井県,18,越前市,209,35.888606,136.170928,1,急ブレーキ,1
福井県,18,越前市,209,35.918266,136.188883,1,急ブレーキ,1
福井県,18,越前市,209,35.91715,136.19128,1,急ブレーキ,1
福井県,18,越前市,209,35.926743,136.190222,1,急ブレーキ,2
福井県,18,越前市,209,35.916888,136.192339,1,急ブレーキ,1
福井県,18,越前市,209,35.918597,136.177096,1,急ブレーキ,1
福井県,18,越前市,209,35.913164,136.18391,1,急ブレーキ,1
福井県,18,越前市,209,35.903905,136.176891,1,急ブレーキ,1
福井県,18,越前市,209,35.93278699,136.20748,1,急ブレーキ,2
福井県,18,越前市,209,35.910939,136.191835,1,急ブレーキ,1
福井県,18,越前市,209,35.9251,136.190409,1,急ブレーキ,1
福井県,18,越前市,209,35.90612999,136.15419,1,急ブレーキ,1
福井県,18,越前市,209,35.901717,136.154569,1,急ブレーキ,2
福井県,18,越前市,209,35.912124,136.190687,1,急ブレーキ,1
福井県,18,越前市,209,35.913001,136.184122,1,急ブレーキ,1
福井県,18,越前市,209,35.949087,136.212566,1,急ブレーキ,1
福井県,18,越前市,209,35.89156,136.178529,1,急ブレーキ,1
福井県,18,越前市,209,35.912729,136.19178,1,急ブレーキ,1
福井県,18,越前市,209,35.892569,136.166082,1,急ブレーキ,1
福井県,18,越前市,209,35.89455199,136.16808,1,急ブレーキ,1
福井県,18,越前市,209,35.889747,136.190672,1,急ブレーキ,1
福井県,18,越前市,209,35.90133199,136.192258,1,急ブレーキ,1
福井県,18,越前市,209,35.906103,136.194408,1,急ブレーキ,1
福井県,18,越前市,209,35.90505,136.19852,1,急ブレーキ,1
福井県,18,越前市,209,35.902459,136.198665,1,急ブレーキ,1
福井県,18,越前市,209,35.910213,136.173718,1,急ブレーキ,1
福井県,18,越前市,209,35.912059,136.245397,1,急ブレーキ,1
福井県,18,越前市,209,35.914031,136.192625,1,急ブレーキ,1
福井県,18,越前市,209,35.9082,136.186609,1,急ブレーキ,1
福井県,18,越前市,209,35.901395,136.170858,1,急ブレーキ,1
福井県,18,越前市,209,35.918355,136.179193,1,急ブレーキ,1
福井県,18,越前市,209,35.924638,136.190866,1,急ブレーキ,1
福井県,18,越前市,209,35.891632,136.160194,1,急ブレーキ,1
福井県,18,越前市,209,35.909585,136.173539,1,急ブレーキ,2
福井県,18,越前市,209,35.90793399,136.185926,1,急ブレーキ,1
福井県,18,越前市,209,35.91663299,136.183987,1,急ブレーキ,3
福井県,18,越前市,209,35.921228,136.146278,1,急ブレーキ,1
福井県,18,越前市,209,35.904349,136.176842,1,急ブレーキ,1
福井県,18,越前市,209,35.881891,136.177397,1,急ブレーキ,1
福井県,18,越前市,209,35.910414,136.171742,1,急ブレーキ,1
福井県,18,越前市,209,35.916389,136.150717,1,急ブレーキ,1
福井県,18,越前市,209,35.920239,136.161301,1,急ブレーキ,1
福井県,18,越前市,209,35.909926,136.171927,1,急ブレーキ,1
福井県,18,越前市,209,35.91440399,136.218194,1,急ブレーキ,1
福井県,18,越前市,209,35.917021,136.209942,1,急ブレーキ,1
福井県,18,越前市,209,35.906436,136.170062,1,急ブレーキ,1
福井県,18,越前市,209,35.89314,136.160227,1,急ブレーキ,1
福井県,18,越前市,209,35.916724,136.192596,1,急ブレーキ,1
福井県,18,越前市,209,35.91895499,136.179406,1,急ブレーキ,1
福井県,18,越前市,209,35.893426,136.160039,1,急ブレーキ,1
福井県,18,越前市,209,35.906004,136.192151,1,急ブレーキ,1
福井県,18,越前市,209,35.924415,136.162168,1,急ブレーキ,1
福井県,18,越前市,209,35.911812,136.184577,1,急ブレーキ,1
福井県,18,越前市,209,35.911805,136.18492,1,急ブレーキ,1
福井県,18,越前市,209,35.91132799,136.187645,1,急ブレーキ,1
福井県,18,越前市,209,35.91364,136.184115,1,急ブレーキ,2
福井県,18,越前市,209,35.912459,136.188557,1,急ブレーキ,1
福井県,18,越前市,209,35.909214,136.192015,1,急ブレーキ,2
福井県,18,越前市,209,35.91393,136.179132,1,急ブレーキ,1
福井県,18,越前市,209,35.90123,136.146348,1,急ブレーキ,1
福井県,18,越前市,209,35.921994,136.190108,1,急ブレーキ,1
福井県,18,越前市,209,35.918461,136.1782,1,急ブレーキ,1
福井県,18,越前市,209,35.906319,136.170062,1,急ブレーキ,1
福井県,18,越前市,209,35.912538,136.175193,1,急ブレーキ,1
福井県,18,越前市,209,35.92094,136.157991,1,急ブレーキ,1
福井県,18,越前市,209,35.91791,136.189042,1,急ブレーキ,1
福井県,18,越前市,209,35.918743,136.191162,1,急ブレーキ,1
福井県,18,越前市,209,35.92476,136.144107,1,急ブレーキ,1
福井県,18,越前市,209,35.916896,136.192766,1,急ブレーキ,1
福井県,18,越前市,209,35.914263,136.179198,1,急ブレーキ,1
福井県,18,越前市,209,35.908137,136.188154,1,急ブレーキ,1
福井県,18,越前市,209,35.919831,136.165084,1,急ブレーキ,1
福井県,18,越前市,209,35.90722499,136.161592,1,急ブレーキ,1
福井県,18,越前市,209,35.91687799,136.191674,1,急ブレーキ,1
福井県,18,越前市,209,35.91842299,136.178509,1,急ブレーキ,1
福井県,18,越前市,209,35.91569599,136.237775,1,急ブレーキ,1
福井県,18,越前市,209,35.887622,136.190048,1,急ブレーキ,1
福井県,18,越前市,209,35.918272,136.179849,1,急ブレーキ,1
福井県,18,越前市,209,35.918009,136.188169,1,急ブレーキ,1
福井県,18,越前市,209,35.906857,136.192122,1,急ブレーキ,1
福井県,18,越前市,209,35.916545,136.19129,1,急ブレーキ,1
福井県,18,越前市,209,35.910856,136.18686,1,急ブレーキ,1
福井県,18,越前市,209,35.9093,136.159457,1,急ブレーキ,1
福井県,18,越前市,209,35.924562,136.188593,1,急ブレーキ,1
福井県,18,越前市,209,35.91069799,136.186594,1,急ブレーキ,1
福井県,18,越前市,209,35.922824,136.181571,1,急ブレーキ,1
福井県,18,越前市,209,35.901454,136.169791,1,急ブレーキ,1
福井県,18,越前市,209,35.910561,136.179431,1,急ブレーキ,1
福井県,18,越前市,209,35.944448,136.234674,1,急ブレーキ,1
福井県,18,越前市,209,35.919109,136.174465,1,急ブレーキ,1
福井県,18,越前市,209,35.918365,136.179096,1,急ブレーキ,1
福井県,18,越前市,209,35.912155,136.190055,1,急ブレーキ,1
福井県,18,越前市,209,35.890699,136.17191,1,急ブレーキ,1
福井県,18,越前市,209,35.896429,136.156907,1,急ブレーキ,1
福井県,18,越前市,209,35.890192,136.152138,1,急ブレーキ,1
福井県,18,越前市,209,35.890254,136.144025,1,急ブレーキ,1
福井県,18,越前市,209,35.917395,136.186814,1,急ブレーキ,1
福井県,18,越前市,209,35.917519,136.217549,1,急ブレーキ,1
福井県,18,越前市,209,35.926108,136.190295,1,急ブレーキ,2
福井県,18,越前市,209,35.905959,136.190549,1,急ブレーキ,1
福井県,18,越前市,209,35.889906,136.192201,1,急ブレーキ,1
福井県,18,越前市,209,35.90625099,136.171887,1,急ブレーキ,1
福井県,18,越前市,209,35.90804,136.190148,1,急ブレーキ,1
福井県,18,越前市,209,35.917032,136.209406,1,急ブレーキ,1
福井県,18,越前市,209,35.90152899,136.17307,1,急ブレーキ,1
福井県,18,越前市,209,35.918287,136.179743,1,急ブレーキ,1
福井県,18,越前市,209,35.90128099,136.169948,1,急ブレーキ,1
福井県,18,越前市,209,35.926482,136.160901,1,急ブレーキ,1
福井県,18,越前市,209,35.908994,136.176799,1,急ブレーキ,1
福井県,18,越前市,209,35.907902,136.184104,1,急ブレーキ,1
福井県,18,越前市,209,35.905154,136.195151,1,急ブレーキ,1
福井県,18,越前市,209,35.90782,136.17081,1,急ブレーキ,1
福井県,18,越前市,209,35.908638,136.176985,1,急ブレーキ,1
福井県,18,越前市,209,35.890027,136.151817,1,急ブレーキ,1
福井県,18,越前市,209,35.90944799,136.188714,1,急ブレーキ,1
福井県,18,越前市,209,35.901064,136.192265,1,急ブレーキ,1
福井県,18,越前市,209,35.873319,136.167038,1,急ブレーキ,1
福井県,18,越前市,209,35.889026,136.197043,1,急ブレーキ,1
福井県,18,越前市,209,35.910663,136.17778,1,急ブレーキ,1
福井県,18,越前市,209,35.909137,136.175639,1,急ブレーキ,1
福井県,18,越前市,209,35.91073,136.180752,1,急ブレーキ,1
福井県,18,越前市,209,35.907885,136.192086,1,急ブレーキ,1
福井県,18,越前市,209,35.910663,136.177571,1,急ブレーキ,1
福井県,18,越前市,209,35.921549,136.181057,1,急ブレーキ,1
福井県,18,越前市,209,35.905017,136.170062,1,急ブレーキ,1
福井県,18,越前市,209,35.90139099,136.13541,1,急ブレーキ,1
福井県,18,越前市,209,35.915949,136.198674,1,急ブレーキ,1
福井県,18,越前市,209,35.908056,136.188279,1,急ブレーキ,1
福井県,18,越前市,209,35.909911,136.190999,1,急ブレーキ,1
福井県,18,越前市,209,35.88857,136.170916,1,急ブレーキ,1
福井県,18,越前市,209,35.913525,136.197395,1,急ブレーキ,1
福井県,18,越前市,209,35.92651699,136.187943,1,急ブレーキ,1
福井県,18,越前市,209,35.917843,136.183178,1,急ブレーキ,1
福井県,18,越前市,209,35.907403,136.192013,1,急ブレーキ,1
福井県,18,越前市,209,35.93274,136.204238,1,急ブレーキ,1
福井県,18,越前市,209,35.907473,136.1921,1,急ブレーキ,1
福井県,18,越前市,209,35.882012,136.169004,1,急ブレーキ,1
福井県,18,越前市,209,35.89273,136.206604,1,急ブレーキ,1
福井県,18,越前市,209,35.91307299,136.184506,1,急ブレーキ,1
福井県,18,越前市,209,35.897777,136.192368,1,急ブレーキ,1
福井県,18,越前市,209,35.91669,136.191354,1,急ブレーキ,1
福井県,18,越前市,209,35.926465,136.160892,1,急ブレーキ,1
福井県,18,越前市,209,35.91134,136.220883,1,急ブレーキ,1
福井県,18,越前市,209,35.908163,136.19852,1,急ブレーキ,3
福井県,18,越前市,209,35.897119,136.171149,1,急ブレーキ,1
福井県,18,越前市,209,35.904012,136.169531,1,急ブレーキ,1
福井県,18,越前市,209,35.91683299,136.192615,1,急ブレーキ,3
福井県,18,越前市,209,35.921464,136.191784,1,急ブレーキ,1
福井県,18,越前市,209,35.90043,136.156345,1,急ブレーキ,1
福井県,18,越前市,209,35.92609499,136.190297,1,急ブレーキ,1
福井県,18,越前市,209,35.909674,136.169907,1,急ブレーキ,1
福井県,18,越前市,209,35.911758,136.191801,1,急ブレーキ,2
福井県,18,越前市,209,35.90782,136.185033,1,急ブレーキ,1
福井県,18,越前市,209,35.901791,136.165445,1,急ブレーキ,1
福井県,18,越前市,209,35.908036,136.192885,1,急ブレーキ,1
福井県,18,越前市,209,35.924734,136.191275,1,急ブレーキ,1
福井県,18,越前市,209,35.908751,136.176704,1,急ブレーキ,1
福井県,18,越前市,209,35.920509,136.2014,1,急ブレーキ,1
福井県,18,越前市,209,35.926675,136.196732,1,急ブレーキ,1
福井県,18,越前市,209,35.90037199,136.166306,1,急ブレーキ,1
福井県,18,越前市,209,35.91984699,136.16529,1,急ブレーキ,1
福井県,18,越前市,209,35.914402,136.179223,1,急ブレーキ,1
福井県,18,越前市,209,35.912795,136.188945,1,急ブレーキ,1
福井県,18,越前市,209,35.91084399,136.186417,1,急ブレーキ,1
福井県,18,越前市,209,35.906718,136.192126,1,急ブレーキ,1
福井県,18,越前市,209,35.902931,136.175572,1,急ブレーキ,2
福井県,18,越前市,209,35.91639399,136.191308,1,急ブレーキ,1
福井県,18,越前市,209,35.888518,136.163761,1,急ブレーキ,1
福井県,18,越前市,209,35.908063,136.189898,1,急ブレーキ,1
福井県,18,越前市,209,35.911338,136.18861,1,急ブレーキ,1
福井県,18,越前市,209,35.905685,136.192158,1,急ブレーキ,1
福井県,18,越前市,209,35.911107,136.210738,1,急ブレーキ,1
福井県,18,越前市,209,35.918475,136.176666,1,急ブレーキ,1
福井県,18,越前市,209,35.925818,136.180207,1,急ブレーキ,1
福井県,18,越前市,209,35.90942299,136.161955,1,急ブレーキ,1
福井県,18,越前市,209,35.910808,136.184072,1,急ブレーキ,1
福井県,18,越前市,209,35.889235,136.19187,1,急ブレーキ,1
福井県,18,越前市,209,35.888863,136.191587,1,急ブレーキ,1
福井県,18,越前市,209,35.920723,136.246426,1,急ブレーキ,1
福井県,18,越前市,209,35.920795,136.157922,1,急ブレーキ,1
福井県,18,越前市,209,35.910803,136.183942,1,急ブレーキ,2
福井県,18,越前市,209,35.911017,136.188786,1,急ブレーキ,1
福井県,18,越前市,209,35.90552799,136.198579,1,急ブレーキ,1
福井県,18,越前市,209,35.917084,136.189198,1,急ブレーキ,1
福井県,18,越前市,209,35.92152699,136.188852,1,急ブレーキ,1
福井県,18,越前市,209,35.868046,136.169266,1,急ブレーキ,1
福井県,18,越前市,209,35.901674,136.165721,1,急ブレーキ,1
福井県,18,越前市,209,35.924345,136.148071,1,急ブレーキ,1
福井県,18,越前市,209,35.920511,136.156874,1,急ブレーキ,1
福井県,18,越前市,209,35.92063499,136.157291,1,急ブレーキ,1
福井県,18,越前市,209,35.903971,136.176962,1,急ブレーキ,1
福井県,18,越前市,209,35.909945,136.171313,1,急ブレーキ,1
福井県,18,越前市,209,35.917819,136.183376,1,急ブレーキ,1
福井県,18,越前市,209,35.906027,136.17967,1,急ブレーキ,1
福井県,18,越前市,209,35.924518,136.181702,1,急ブレーキ,1
福井県,18,越前市,209,35.907907,136.185225,1,急ブレーキ,1
福井県,18,越前市,209,35.907693,136.182602,1,急ブレーキ,1
福井県,18,越前市,209,35.900056,136.142948,1,急ブレーキ,1
福井県,18,越前市,209,35.904113,136.177139,1,急ブレーキ,1
福井県,18,越前市,209,35.906231,136.185198,1,急ブレーキ,1
福井県,18,越前市,209,35.901764,136.192249,1,急ブレーキ,1
福井県,18,越前市,209,35.902173,136.197988,1,急ブレーキ,1
福井県,18,越前市,209,35.908881,136.184283,1,急ブレーキ,1
福井県,18,越前市,209,35.875467,136.166128,1,急ブレーキ,1
福井県,18,越前市,209,35.910663,136.177458,1,急ブレーキ,1
福井県,18,越前市,209,35.910414,136.189282,1,急ブレーキ,1
福井県,18,越前市,209,35.924441,136.185263,1,急ブレーキ,1
福井県,18,越前市,209,35.907601,136.192096,1,急ブレーキ,1
福井県,18,越前市,209,35.923972,136.190519,1,急ブレーキ,1
福井県,18,越前市,209,35.926817,136.187648,1,急ブレーキ,1
福井県,18,越前市,209,35.911686,136.191809,1,急ブレーキ,1
福井県,18,越前市,209,35.886671,136.183225,1,急ブレーキ,1
福井県,18,越前市,209,35.890109,136.192274,1,急ブレーキ,1
福井県,18,越前市,209,35.924807,136.190438,1,急ブレーキ,1
福井県,18,越前市,209,35.91281,136.186253,1,急ブレーキ,1
福井県,18,越前市,209,35.936397,136.207703,1,急ブレーキ,1
福井県,18,越前市,209,35.902728,136.192228,1,急ブレーキ,1
福井県,18,越前市,209,35.92104599,136.190796,1,急ブレーキ,1
福井県,18,越前市,209,35.90963,136.168687,1,急ブレーキ,1
福井県,18,越前市,209,35.901673,136.157831,1,急ブレーキ,1
福井県,18,越前市,209,35.889198,136.191843,1,急ブレーキ,1
福井県,18,越前市,209,35.928931,136.162158,1,急ブレーキ,1
福井県,18,越前市,209,35.926926,136.187645,1,急ブレーキ,1
福井県,18,越前市,209,35.912599,136.18894,1,急ブレーキ,1
福井県,18,越前市,209,35.924599,136.191293,1,急ブレーキ,1
福井県,18,越前市,209,35.913872,136.191171,1,急ブレーキ,1
福井県,18,越前市,209,35.907798,136.181529,1,急ブレーキ,1
福井県,18,越前市,209,35.926507,136.187379,1,急ブレーキ,1
福井県,18,越前市,209,35.91266799,136.17861,1,急ブレーキ,1
福井県,18,越前市,209,35.917032,136.209333,1,急ブレーキ,1
福井県,18,越前市,209,35.907859,136.184263,1,急ブレーキ,1
福井県,18,越前市,209,35.876689,136.166139,1,急ブレーキ,1
福井県,18,越前市,209,35.922091,136.190699,1,急ブレーキ,1
福井県,18,越前市,209,35.904173,136.168823,1,急ブレーキ,1
福井県,18,越前市,209,35.916598,136.238828,1,急ブレーキ,1
福井県,18,越前市,209,35.914585,136.183998,1,急ブレーキ,1
福井県,18,越前市,209,35.917427,136.217545,1,急ブレーキ,1
福井県,18,越前市,209,35.913386,136.162123,1,急ブレーキ,1
福井県,18,越前市,209,35.88248,136.178685,1,急ブレーキ,1
福井県,18,越前市,209,35.911266,136.211065,1,急ブレーキ,1
福井県,18,越前市,209,35.87895,136.166044,1,急ブレーキ,1
福井県,18,越前市,209,35.912291,136.178411,1,急ブレーキ,1
福井県,18,越前市,209,35.907851,136.181758,1,急ブレーキ,1
福井県,18,越前市,209,35.91381599,136.179104,2,急ハンドル,2
福井県,18,越前市,209,35.909384,136.168611,2,急ハンドル,2
福井県,18,越前市,209,35.921595,136.190653,2,急ハンドル,1
福井県,18,越前市,209,35.900748,136.157532,2,急ハンドル,1
福井県,18,越前市,209,35.912014,136.208783,2,急ハンドル,1
福井県,18,越前市,209,35.920608,136.15789,2,急ハンドル,1
福井県,18,越前市,209,35.909325,136.191906,2,急ハンドル,1
福井県,18,越前市,209,35.908035,136.192217,2,急ハンドル,1
福井県,18,越前市,209,35.890516,136.143989,2,急ハンドル,1
福井県,18,越前市,209,35.90397999,136.176944,2,急ハンドル,1
福井県,18,越前市,209,35.862622,136.182606,2,急ハンドル,1
福井県,18,越前市,209,35.910718,136.177371,2,急ハンドル,1
福井県,18,越前市,209,35.901608,136.154579,2,急ハンドル,1
福井県,18,越前市,209,35.91688,136.192615,2,急ハンドル,1
福井県,18,越前市,209,35.912032,136.191577,2,急ハンドル,1
福井県,18,越前市,209,35.92078999,136.157917,2,急ハンドル,1
福井県,18,越前市,209,35.913948,136.179136,2,急ハンドル,1
福井県,18,越前市,209,35.918134,136.179362,2,急ハンドル,1
福井県,18,越前市,209,35.909464,136.168495,2,急ハンドル,3
福井県,18,越前市,209,35.900528,136.170705,2,急ハンドル,1
福井県,18,越前市,209,35.909567,136.168453,2,急ハンドル,1
福井県,18,越前市,209,35.90063399,136.170626,2,急ハンドル,1
福井県,18,越前市,209,35.908764,136.176662,2,急ハンドル,1
福井県,18,越前市,209,35.908872,136.17676,2,急ハンドル,1
福井県,18,越前市,209,35.912099,136.19069,2,急ハンドル,1
福井県,18,越前市,209,35.910798,136.177424,2,急ハンドル,1
福井県,18,越前市,209,35.917928,136.219852,2,急ハンドル,1
福井県,18,越前市,209,35.91702329,136.205705,3,速度超過,2
福井県,18,越前市,209,35.87594399,136.164097,3,速度超過,9
福井県,18,越前市,209,35.9007664,136.2027397,3,速度超過,5
福井県,18,越前市,209,35.8803219,136.1072736,3,速度超過,8
福井県,18,越前市,209,35.87658299,136.165586,3,速度超過,5
福井県,18,越前市,209,35.881157,136.175789,3,速度超過,5
福井県,18,越前市,209,35.8855639,136.1855833,3,速度超過,1
福井県,18,越前市,209,35.9009236,136.2024558,3,速度超過,1
福井県,18,越前市,209,35.8852956,136.1849922,3,速度超過,2
福井県,18,越前市,209,35.9007847,136.2035919,3,速度超過,1
福井県,18,越前市,209,35.8937297,136.1924686,3,速度超過,1
福井県,18,越前市,209,35.87821249,136.1692786,3,速度超過,1
福井県,18,越前市,209,35.8981553,136.1923547,3,速度超過,4
福井県,18,越前市,209,35.910181,136.177072,3,速度超過,1
福井県,18,越前市,209,35.9092086,136.1665622,3,速度超過,1
福井県,18,越前市,209,35.9032464,136.1655508,3,速度超過,1
福井県,18,越前市,209,35.901756,136.164278,3,速度超過,1
福井県,18,越前市,209,35.911236,136.172004,3,速度超過,3
福井県,18,越前市,209,35.8729353,136.1584278,3,速度超過,1
福井県,18,越前市,209,35.9093286,136.1578131,3,速度超過,1
福井県,18,越前市,209,35.90788469,136.1700161,3,速度超過,8
福井県,18,越前市,209,35.909273,136.161029,3,速度超過,1
福井県,18,越前市,209,35.91289299,136.172561,3,速度超過,1
福井県,18,越前市,209,35.91493899,136.173243,3,速度超過,1
福井県,18,越前市,209,35.9275583,136.1912631,3,速度超過,1
福井県,18,越前市,209,35.90514439,136.1765839,3,速度超過,1
福井県,18,越前市,209,35.90684799,136.181094,3,速度超過,4
福井県,18,越前市,209,35.914496,136.218192,3,速度超過,1
福井県,18,越前市,209,35.90498749,136.1782653,3,速度超過,1
福井県,18,越前市,209,35.9190869,136.1722428,3,速度超過,1
福井県,18,越前市,209,35.9070425,136.1700617,3,速度超過,2
福井県,18,越前市,209,35.9142092,136.2167378,3,速度超過,3
福井県,18,越前市,209,35.90396,136.176947,3,速度超過,1
福井県,18,越前市,209,35.8775272,136.1677675,3,速度超過,8
福井県,18,越前市,209,35.9082467,136.2002058,3,速度超過,3
福井県,18,越前市,209,35.9083208,136.2019783,3,速度超過,1
福井県,18,越前市,209,35.9107,136.20683,3,速度超過,1
福井県,18,越前市,209,35.875555,136.163245,3,速度超過,3
福井県,18,越前市,209,35.906034,136.19215,3,速度超過,1
福井県,18,越前市,209,35.8648533,136.1832889,3,速度超過,1
福井県,18,越前市,209,35.8784439,136.1603022,3,速度超過,1
福井県,18,越前市,209,35.874879,136.162211,3,速度超過,1
福井県,18,越前市,209,35.89076699,136.192469,3,速度超過,1
福井県,18,越前市,209,35.905487,136.170062,3,速度超過,1
福井県,18,越前市,209,35.88085139,136.1751186,3,速度超過,3
福井県,18,越前市,209,35.9129406,136.2105111,3,速度超過,1
福井県,18,越前市,209,35.9137647,136.2145789,3,速度超過,2
福井県,18,越前市,209,35.9148481,136.2240211,3,速度超過,1
福井県,18,越前市,209,35.9139222,136.2336336,3,速度超過,1
福井県,18,越前市,209,35.88488799,136.184061,3,速度超過,4
福井県,18,越前市,209,35.918883,136.174345,3,速度超過,1
福井県,18,越前市,209,35.885564,136.185583,3,速度超過,3
福井県,18,越前市,209,35.90929169,136.1600058,3,速度超過,2
福井県,18,越前市,209,35.9246239,136.1904567,3,速度超過,2
福井県,18,越前市,209,35.877666,136.168063,3,速度超過,1
福井県,18,越前市,209,35.89521109,136.1924344,3,速度超過,3
福井県,18,越前市,209,35.87821249,136.1692786,3,速度超過,6
福井県,18,越前市,209,35.9057186,136.1792197,3,速度超過,1
福井県,18,越前市,209,35.889277,136.191901,3,速度超過,1
福井県,18,越前市,209,35.9000994,136.1922978,3,速度超過,1
福井県,18,越前市,209,35.8810919,136.1756414,3,速度超過,1
福井県,18,越前市,209,35.89335,136.19248,3,速度超過,1
福井県,18,越前市,209,35.896202,136.192423,3,速度超過,2
福井県,18,越前市,209,35.924372,136.148007,3,速度超過,1
福井県,18,越前市,209,35.899155,136.192321,3,速度超過,3
福井県,18,越前市,209,35.919133,136.171846,3,速度超過,2
福井県,18,越前市,209,35.9008867,136.2030236,3,速度超過,1
福井県,18,越前市,209,35.907894,136.185026,3,速度超過,1
福井県,18,越前市,209,35.906867,136.181128,3,速度超過,2
福井県,18,越前市,209,35.8819344,136.1668694,3,速度超過,1
福井県,18,越前市,209,35.9064317,136.1803447,3,速度超過,1
福井県,18,越前市,209,35.89373,136.192469,3,速度超過,3
福井県,18,越前市,209,35.884305,136.182822,3,速度超過,2
福井県,18,越前市,209,35.87392599,136.161075,3,速度超過,1
福井県,18,越前市,209,35.88529599,136.184992,3,速度超過,1
福井県,18,越前市,209,35.92762299,136.190127,3,速度超過,2
福井県,18,越前市,209,35.8728436,136.2007183,3,速度超過,2
福井県,18,越前市,209,35.8990442,136.1923206,3,速度超過,6
福井県,18,越前市,209,35.916893,136.173925,3,速度超過,1
福井県,18,越前市,209,35.904136,136.192196,3,速度超過,1
福井県,18,越前市,209,35.8838139,136.1817089,3,速度超過,1
福井県,18,越前市,209,35.8831658,136.1802544,3,速度超過,2
福井県,18,越前市,209,35.8655747,136.1505311,3,速度超過,1
福井県,18,越前市,209,35.8613808,136.1476222,3,速度超過,1
福井県,18,越前市,209,35.8872956,136.1894008,3,速度超過,1
福井県,18,越前市,209,35.8798697,136.1729486,3,速度超過,6
福井県,18,越前市,209,35.8802753,136.1055692,3,速度超過,1
福井県,18,越前市,209,35.891608,136.144042,3,速度超過,1
福井県,18,越前市,209,35.9094028,136.1552225,3,速度超過,1
福井県,18,越前市,209,35.9096256,136.1743567,3,速度超過,1
福井県,18,越前市,209,35.8971833,136.1923889,3,速度超過,3
福井県,18,越前市,209,35.8765831,136.1655861,3,速度超過,8
