街灯ID,lng,lat
7224,136.18683627453893,35.91085307801481
7082,136.17942249005637,35.91085721807306
7263,136.18970313612547,35.910860097340404
6969,136.1839190159799,35.91087120511924
7225,136.18753411572135,35.91087180820083
7140,136.17928520043978,35.91087933330951
7209,136.1845826602934,35.910883615383916
7087,136.1790110229257,35.91088550785994
7227,136.18822705749258,35.910886588723734
6971,136.18522730620867,35.910895505372395
7222,136.1817363956215,35.910906453224555
6972,136.18583795497406,35.91090681482912
7141,136.17892532899467,35.91090826392909
7099,136.17833207801957,35.91091356299979
7482,136.181815288685,35.91091480370943
6973,136.18650189941638,35.91091588545625
7086,136.17904861808327,35.91092286452093
6974,136.187139745581,35.91093462459337
7095,136.17871514451852,35.910950215770534
7226,136.18788648271416,35.91095310566012
7229,136.1888055052287,35.910978329015066
7088,136.1789291251894,35.91098405588865
7097,136.17850755997978,35.91098883801352
7228,136.18854562600777,35.91099578260882
6629,136.17833687314746,35.91101072269129
7729,136.1793321897425,35.91102689834665
7089,136.17897061935557,35.911035911066975
7235,136.19084503291282,35.9110420678226
7266,136.1895520397313,35.9110543039287
7231,136.18932765771055,35.91106853848681
7054,136.18173028737897,35.91109647279325
7233,136.18990790776618,35.9111066545453
7230,136.18905197877964,35.911108189430344
7094,136.17864624220059,35.91112482589058
7265,136.18920746411425,35.91114624807548
7234,136.19060444777904,35.91115313174076
7232,136.18955103504157,35.91115796282372
7093,136.17878742820247,35.91117418307745
7223,136.1902392758961,35.911201130228235
7262,136.18961872725808,35.91120490898474
8305,136.19019207897415,35.91121940744889
6633,136.18994489718068,35.9112698277383
6634,136.18981570716585,35.911285983753636
6632,136.18999449120224,35.9113102142848
7053,136.18182766892238,35.911321660408035
6635,136.18974271157475,35.91132188863819
7236,136.1907271294147,35.91133068489248
7090,136.17901680090148,35.91135338791611
7383,136.18590042887203,35.91136099734072
7080,136.17998092015603,35.91136807318594
7384,136.1863443914273,35.91137346376214
7092,136.17886571089048,35.91140895933302
7730,136.17858953286566,35.91142983227635
7382,136.1852047827889,35.91144473623289
6636,136.18960051487795,35.9115066163958
6631,136.189855592621,35.91152991835893
7052,136.18172736718492,35.911540295270704
564,136.18676034698464,35.91158841803613
7079,136.17990281433944,35.91163526324283
7091,136.1789364943753,35.91163995586189
7650,136.18650276584256,35.911643447650874
7076,136.1907815102184,35.91164949174258
7139,136.1793437584595,35.911685408114096
7078,136.17963363400733,35.91169362229884
7077,136.17918007077654,35.91171314228844
19912,136.17794907291682,35.91171516057033
7055,136.18181645074068,35.91173674581428
7261,136.1900368670751,35.91175775715552
18840,136.17216944810366,35.911819528452526
7050,136.18171575528243,35.911819725179875
566,136.18832030453677,35.91186845533144
7237,136.19066760748385,35.91191431142772
7381,136.18519246098424,35.9119404929912
571,136.18661034148533,35.91197839370389
7100,136.1876857518609,35.91198518176236
7221,136.18180953851055,35.91201481595099
567,136.1888303534325,35.912058373926804
7646,136.18538563733898,35.91210558870674
7649,136.18526564730368,35.912105596609976
7648,136.1853058438811,35.91210742711631
7647,136.18535234001084,35.91210761790807
7644,136.1854622308757,35.91210780980705
7645,136.1854269337795,35.9121084091264
7643,136.18550102747358,35.91211172006648
7642,136.18554122406758,35.91211319061131
7641,136.18558971989822,35.91211627112891
565,136.18769034396323,35.91214841438311
7640,136.18573670493782,35.91217606730051
7639,136.18573720301197,35.91221699293177
6630,136.18521494621086,35.91222077340499
7051,136.18172473497214,35.91224460989079
7638,136.18573920102415,35.91225655873469
7704,136.18338399596485,35.91227082606953
7637,136.1857396992608,35.9122939547435
7329,136.18488746526654,35.91239757877356
7634,136.18563800186362,35.91242084939438
7636,136.18520643551585,35.912468386771444
7049,136.1817819171537,35.9125284405309
7328,136.1850788423679,35.912549705844796
7635,136.18559499845097,35.912572522420184
7651,136.18546130612904,35.912646902129225
7652,136.18545930521597,35.9126703395874
7653,136.18545980443554,35.91268638787959
7654,136.18545970366765,35.912703246074656
7048,136.18170931287705,35.91275226532226
7046,136.1817029086063,35.912856564054536
18842,136.17252077114549,35.91285719359988
552,136.18092026016095,35.91314851915606
7047,136.18170009478663,35.91316176136129
551,136.18059028572407,35.91318849911601
7220,136.1817906784752,35.913352622528905
7045,136.181686283129,35.913439841376416
550,136.18154019486516,35.913448447904095
549,136.18114032485005,35.91351846343053
18843,136.17276211825956,35.913570431527184
7301,136.1792101709977,35.913825756847615
7749,136.1914736506219,35.91386712663279
7748,136.19158064168198,35.91386830837523
7747,136.19168783264257,35.913871289928665
7751,136.19152694414933,35.91391157280968
7752,136.19161863651632,35.913911964369426
7750,136.19143185199837,35.91391262103656
7753,136.19171342855546,35.91391388581967
18758,136.19272754312246,35.91394020071887
19125,136.1934531826017,35.91394578279678
19780,136.19508434651812,35.91395917985589
7300,136.17903497836352,35.913981767100516
19781,136.19543241562064,35.91400241131166
572,136.1846503103252,35.91401847125941
18844,136.17298076476663,35.91433779326886
7145,136.17513977655966,35.91453114030048
7144,136.1746704123915,35.91459951478856
7143,136.17420294800343,35.914669239165455
18845,136.17309863938783,35.91467634911566
7142,136.1737371835819,35.914736623822286
7141,136.17328051841432,35.914803798660515
19124,136.18901910936137,35.91484673897857
18841,136.17330429660612,35.91523452300531
18847,136.17340227336834,35.91556246963932
7567,136.20072559888433,35.915677714577875
7566,136.20071909181218,35.91584303678125
18848,136.17348395361623,35.91584411094152
18846,136.17354844060338,35.91601040428109
580,136.18649024378595,35.9164884492077
581,136.18917021292725,35.91666847676371
19123,136.1883475790742,35.916715647349115
579,136.18621035459668,35.916758475436616
578,136.1843402057681,35.91684844314712
88,136.17952929614026,35.917047577813854
7710,136.1937600793428,35.91780645521747
7137,136.19326081773912,35.917873059372695
7058,136.19382265670237,35.91818527579165
7057,136.1932613013753,35.91822756146337
7329,136.17756109617739,35.91842487611798
7330,136.17761579016127,35.918456883649796
7327,136.17708773302508,35.91847840212442
7324,136.1769999396754,35.918492319102334
7332,136.17763848503233,35.91852733651053
7331,136.17766507992854,35.91859021025006
7325,136.17701973337213,35.91859350862478
7328,136.17764247989888,35.91863161542657
7326,136.1771223202025,35.91869448961571
7323,136.17704012656642,35.91870452710639
7759,136.19090476078455,35.919015875982296
7668,136.19089965875514,35.91906915019494
7760,136.19089535712385,35.91911233550068
7761,136.19089035526062,35.919161820120394
7762,136.1908848534468,35.91921113474957
7670,136.19091264721436,35.91929635611972
7763,136.19085135193475,35.919304394189304
7672,136.1910513352875,35.91930523759226
7764,136.191168824036,35.919337686173755
7671,136.19097264024802,35.91933944255909
7669,136.19111292825502,35.91934687421464
7758,136.1911337229064,35.919425526165206
7757,136.19112612132906,35.9194734909021
7756,136.19112191953198,35.91952009584381
7755,136.19111801756043,35.91956995044316
7754,136.19111291578008,35.9196178152344
7796,136.17172360688423,35.92003392204813
18836,136.17197414820467,35.92085639845181
18838,136.17221738624244,35.921763335693946
582,136.192750255443,35.92231849496791
18837,136.17243093857192,35.92241343988857
7029,136.17773574037767,35.92366510866995
583,136.19272025939364,35.92445850554708
585,136.19112018629133,35.92458852369126
584,136.19139025741563,35.924728523434226
586,136.19497025780134,35.92477844062805
7326,136.18449401728725,35.92500769311524
7324,136.18442941242586,35.92522978823133
7325,136.1840579394856,35.925312112937185
8287,136.17169746551292,35.92532294587416
7323,136.18443999730744,35.92553902534002
7116,136.17978297440808,35.92574883155331
7115,136.17956428427078,35.925929068455126
7318,136.17977514328683,35.92643881761518
7317,136.1796165556619,35.92645609299729
7238,136.1798143328298,35.92659523156957
7239,136.1796287471796,35.926618315858775
7615,136.18348662657868,35.926622822763534
7614,136.1832822434385,35.92662529892865
6552,136.18358221633096,35.92667296906954
6553,136.18322044136977,35.92678169112133
6554,136.18341462348874,35.92681979043804
7240,136.17982961837535,35.926881571209506
7003,136.1796767310082,35.92688296838953
7536,136.1837523896388,35.92694572286809
7535,136.18319393319757,35.92700697656163
6550,136.18383747792984,35.92704654357052
6549,136.1837569845881,35.92704712210263
6551,136.18392417062412,35.92704884483865
6548,136.18366149242894,35.92704907022627
7540,136.18403626119436,35.92705146651616
7541,136.18358059888837,35.92705468821237
7241,136.17990300078986,35.92713112579878
6547,136.18355519689936,35.927143698248095
7539,136.18406415426858,35.927151566296644
7004,136.17972001499825,35.92715259030665
7538,136.18404275219328,35.92723523697334
6546,136.18394845999663,35.927235835262316
7537,136.18358329026867,35.927237028756124
6543,136.18367728238618,35.9272386902202
6544,136.18376547501023,35.92723981164074
6545,136.1838558672854,35.92724454271361
8286,136.17252670760413,35.9272566535282
7242,136.17993548865178,35.927336134438406
7243,136.17975210293946,35.927356599046234
7314,136.17992378770083,35.92737788976784
7310,136.17977429909283,35.927400104780546
7316,136.17994198260124,35.92745582175
7312,136.17979239422942,35.927473087290366
7466,136.17985548688176,35.92751886349617
7465,136.17992617967508,35.927547871628256
7315,136.17996617499062,35.92757746916109
7311,136.1798075875899,35.92758987506406
7313,136.17997236966204,35.927682018086685
7309,136.17982678114123,35.92769530412255
7245,136.18000096533038,35.927724514040776
7244,136.1798161795557,35.92774885820919
7246,136.1800396523584,35.92793645204751
7005,136.17986086617293,35.92795889652392
7467,136.18008183633626,35.92820832370478
7006,136.17990435020076,35.928227338570736
7247,136.1801280202356,35.928474686021204
7007,136.17994883410822,35.92849659054839
7468,136.1801708051967,35.92872412008892
7248,136.17999231908212,35.92874448479303
7250,136.18020828996725,35.92898725259886
7249,136.18004210306,35.92900264804932
7008,136.18468989170137,35.92955348031636
7117,136.1874919553833,35.92963186087725
6951,136.1756915898394,35.932792856654395
6952,136.17536131720453,35.93279424073737
3899,136.2000504282147,35.903228234388756
6447,136.1903003365665,35.90325830086488
197,136.17125031311866,35.90337850525491
212,136.1723003249981,35.903398441463416
6448,136.19021043666325,35.903418342176444
205,136.17180036145174,35.90350850095836
201,136.1721103357084,35.903508506372205
214,136.17150027992855,35.90364846074655
3898,136.20007040675566,35.903658228745265
6446,136.18995034444853,35.90371836554264
6445,136.19030041445492,35.90373835951886
218,136.1723903000252,35.90377850238348
217,136.17290035674466,35.90379849915394
3896,136.19860042192502,35.90380832701396
227,136.17181034635001,35.90381845797957
226,136.17227030723086,35.90383843387721
3897,136.20000050196796,35.90388828291748
229,136.17180023705762,35.904038494267766
6444,136.189770442812,35.904078373893526
3903,136.1990304705544,35.9041483181601
6442,136.19035039096724,35.904158305474134
3894,136.19857050737394,35.904178286920285
6443,136.18998042030879,35.904188365796465
224,136.17136026576915,35.904208488399966
225,136.17179022913945,35.90422850376942
3895,136.19955052183872,35.90426832440805
230,136.17211029933748,35.90429844187956
3893,136.2001204662197,35.90444826511687
3890,136.19902045526968,35.904498320548676
3891,136.19930053154943,35.90450831437191
6441,136.19035047484013,35.904508388030536
232,136.17167032344244,35.90456848531034
3892,136.1985404873034,35.90466830398338
231,136.17127035067332,35.90469849441803
228,136.1719402922741,35.904758459706194
3889,136.20011044817085,35.90485830108418
233,136.17153031664958,35.90496852007683
3888,136.19799041594854,35.905038314798524
3887,136.19871045569025,35.90504829630806
3886,136.19934040291554,35.90505824624729
236,136.1718502859347,35.905058466045155
3885,136.1998204612037,35.90509828035055
235,136.17174028217605,35.9053384941717
234,136.17137030829954,35.90543844701823
3884,136.2000704238665,35.90545830620813
3883,136.1985204466033,35.9055883352262
240,136.17126031006498,35.9055984979777
238,136.1717003675337,35.905728471762245
239,136.17126030315927,35.9057484819352
3882,136.2000605099551,35.905778301808034
241,136.1708303370253,35.90578849014554
237,136.17159027253146,35.90581850020968
3881,136.20004039504738,35.90613833294752
242,136.17110029618712,35.90618848207762
245,136.17145036573032,35.90621853497791
246,136.1710102912298,35.90645847162721
247,136.17067031486016,35.90655846499339
3880,136.19848040434604,35.90657825864393
243,136.170950289303,35.90660853452832
244,136.17132025811995,35.90661846992798
3879,136.19847038721844,35.9069682867513
3878,136.19992036541618,35.906998318866286
253,136.17060027877397,35.90746846643571
3590,136.18353038606196,35.907878448438076
3578,136.18202030963155,35.90791842778487
3582,136.1825402664487,35.90791844686508
3576,136.1811602805932,35.9079284816871
3586,136.18311041771875,35.9079484036199
3877,136.19977043366276,35.907958323564664
3646,136.18014026208365,35.907998436387714
3645,136.1797702914266,35.90802846671325
3874,136.19824034922476,35.90820829010161
3713,136.18340038028157,35.9082384576604
3584,136.1825103541968,35.908238472112494
3591,136.183800345686,35.90826840144393
3585,136.18273033454847,35.90826842275142
3579,136.18202039350854,35.908268420350915
3595,136.17868027090307,35.90826841200882
3875,136.19976041883842,35.90829832702275
3652,136.18052031670527,35.908298460935434
3577,136.18134024861004,35.90829847525591
3587,136.18325028860198,35.90832846541142
3810,136.1910104427495,35.90835840775785
3594,136.17808031612185,35.90836846082793
254,136.17083031638364,35.9084085099062
3580,136.1823003633499,35.90841842919619
248,136.17108029470165,35.908428522132134
3811,136.19070036481764,35.9084384037852
3709,136.18419030547093,35.90843843006911
3581,136.18201028559824,35.90845843984974
3593,136.17771034178404,35.90847843260282
3745,136.18875032400535,35.90849837330884
3746,136.1884103508579,35.90852838416044
249,136.17082021123696,35.90853850582525
3813,136.19145039746564,35.90854834512686
3814,136.18966044611676,35.90854840385493
3647,136.17944029350895,35.90857842212549
3750,136.18805037799203,35.90858835145854
3812,136.19106042754916,35.90859836296519
3588,136.18320027986445,35.90860841459436
3648,136.179090320732,35.90861842173403
3649,136.17857026391948,35.90861848264351
3747,136.18716035006338,35.90862841162728
3592,136.17721027640678,35.90862843782337
3651,136.1779203174375,35.90862846022348
3748,136.1876204109341,35.908648427522394
3583,136.18257033034,35.90864839931404
3650,136.1783702786884,35.90865843487698
3815,136.19050047036788,35.908678394624005
3749,136.18744042266104,35.90871837689665
3712,136.18354034655823,35.908718388771504
3711,136.18390031620285,35.908728383990116
3751,136.18892039790663,35.90875841846498
3710,136.1842002889876,35.908778393880745
3816,136.1895703402461,35.90883841126164
3604,136.17951027572374,35.90883844553562
3653,136.1798703453596,35.90884845075492
3596,136.17697028436444,35.908888465818585
3589,136.18294028810323,35.90889840903502
256,136.17080029631308,35.9088985269693
3756,136.18828034323417,35.90892842910049
3757,136.18861041490413,35.908948362733845
3817,136.1902603774154,35.90895837048384
3758,136.1889502857566,35.908968376529785
3755,136.18796036704566,35.90898841709501
3759,136.18944034367377,35.90899843187504
3654,136.18027030523575,35.90899846169588
3752,136.1865802793574,35.90903843763835
3721,136.18154029746185,35.909048458531544
3818,136.1906603395921,35.909058416769085
250,136.17096027565827,35.90905855264726
3754,136.18740030987314,35.909068438753145
3718,136.1824403217955,35.90906844211509
3720,136.18207025252832,35.90906846564846
3714,136.1841903759974,35.909078381620716
3717,136.18284028811698,35.90907846802906
3599,136.17754022828365,35.90907843545471
3820,136.18966042033273,35.90910840395651
3716,136.18328035019,35.90910844250967
3603,136.1794003724176,35.909108464734494
3753,136.18731031458518,35.90912842076546
3601,136.17826036617276,35.90912847268157
255,136.17078028738564,35.90912849202259
3821,136.18997039274882,35.90914838509449
3655,136.18058037165812,35.909168438931026
3597,136.1770002689807,35.909168476392225
3819,136.1910404025029,35.90917841057315
3715,136.1839002954816,35.90917842585299
3600,136.1785603371183,35.90921842829955
3602,136.17899030048952,35.90923842367114
3605,136.17941026561147,35.90923843100602
3823,136.18952032414202,35.909278353331516
3760,136.18667035898318,35.90931843926265
3598,136.17768030559884,35.90931844223021
252,136.1706102927516,35.90931855872358
3719,136.1826002956175,35.90934842496227
3761,136.18713031894512,35.90935837302558
3763,136.18787035702462,35.90936838488118
3722,136.18419026172978,35.90938843845484
3723,136.18361030989425,35.909388438324655
3762,136.18763037557193,35.90939841747704
3764,136.18841030941957,35.909428377895814
3765,136.18877037813556,35.90945836097824
3724,136.18311034819308,35.90945842210615
251,136.17109024644887,35.909458482140785
3822,136.19078041074076,35.90946842501166
3766,136.18910034980922,35.90947839459915
3725,136.1821003311522,35.90947844232249
3656,136.18035037464378,35.90951841747967
3611,136.17953034044083,35.90956849779925
3726,136.18418025381115,35.909578457955426
3827,136.18943031688096,35.909598377529335
3606,136.1770602432773,35.90961850930402
3608,136.1776802913229,35.90962849906608
3826,136.18992037388102,35.90964835074415
3609,136.17820034537132,35.909688471735315
3610,136.17864030837293,35.90969845835211
3607,136.17733031624684,35.90971843333353
3824,136.19033033614946,35.90972836934625
3658,136.18042025916648,35.909728496230215
3657,136.18000029358743,35.90973841783331
3612,136.17916026289052,35.909748422090175
3659,136.1811003013092,35.90975847490218
3727,136.18306033760896,35.90977847699932
3728,136.18213031254396,35.909828485405356
3830,136.1893303136739,35.909848389041166
3768,136.18685031963392,35.90984841571946
3769,136.18746026759885,35.90987837316935
3825,136.19070029805565,35.909888398691656
3770,136.1879103297599,35.909888399958255
3828,136.18986026689882,35.90990839188008
3767,136.18668033006588,35.909928454189235
3729,136.18412024267857,35.909928459470805
3771,136.18852027680362,35.90993836526807
3831,136.18947029652193,35.909968408648915
3730,136.18359038438345,35.90997839487448
3613,136.1771303208814,35.9099784920241
3772,136.18902033297007,35.909988408650044
3615,136.17945032774787,35.909988461482065
3623,136.180700321633,35.91003849796417
3829,136.18973036939695,35.91008842035516
3832,136.19023042695008,35.91010834695846
3614,136.17771026443145,35.91015844290649
3619,136.17944341912386,35.91018820999616
3617,136.1785902895015,35.91019850399322
3735,136.18410033144002,35.910208439176195
3732,136.18358027416988,35.91021843902261
3731,136.18218028951713,35.91023842243119
3733,136.18303031892043,35.910238477273055
3618,136.17915024115635,35.910238499496124
3775,136.1878703160471,35.910258369687135
