UserID,lng,lat
7312,136.1827153,35.9243352
7466,136.1827784,35.92438098
7465,136.1828491,35.92440999
7315,136.1828891,35.92443959
7311,136.1827305,35.924452
7313,136.1828953,35.92454415
7309,136.1827497,35.92455744
7245,136.1829239,35.92458665
7244,136.1827391,35.924611
7246,136.1829626,35.92479861
7005,136.1827838,35.92482106
7467,136.1830048,35.92507051
7006,136.1828273,35.92508953
7247,136.183051,35.9253369
7007,136.1828718,35.92535881
7468,136.1830938,35.92558636
7248,136.1829153,35.92560673
7250,136.1831313,35.92584952
7249,136.1829651,35.92586492
7008,136.1876133,35.92641573
7117,136.1904156,35.92649407
6951,136.1786144,35.92965561
6952,136.1782841,35.929657
3899,136.2029739,35.9000874
6447,136.193223,35.90011764
197,136.1741714,35.90023819
212,136.1752215,35.90025811
6448,136.1931331,35.9002777
205,136.1747215,35.90036819
201,136.1750315,35.90036819
214,136.1744214,35.90050817
3898,136.2029939,35.90051744
6446,136.192873,35.90057776
6445,136.1932231,35.90059775
218,136.1753115,35.90063821
217,136.1758216,35.9006582
3896,136.2015238,35.90066758
227,136.1747315,35.90067818
226,136.1751915,35.90069815
3897,136.202924,35.90074752
229,136.1747214,35.90089824
6444,136.1926931,35.90093781
3903,136.2019539,35.9010076
6442,136.1932731,35.90101774
3894,136.2014939,35.90103758
6443,136.1929031,35.90104781
224,136.1742814,35.90106826
225,136.1747114,35.90108827
3895,136.202474,35.90112761
230,136.1750315,35.90115821
3893,136.203044,35.90130756
3890,136.2019439,35.90135764
3891,136.202224,35.90136763
6441,136.1932732,35.90136786
232,136.1745915,35.90142829
3892,136.2014639,35.90152765
231,136.1741915,35.90155832
228,136.1748615,35.90161828
3889,136.203034,35.90171764
233,136.1744515,35.90182837
3888,136.2009138,35.90189771
3887,136.2016339,35.90190768
3886,136.2022639,35.90191762
236,136.1747715,35.90191832
3885,136.202744,35.90195765
235,136.1746615,35.90219838
234,136.1742915,35.90229835
3884,136.202994,35.90231771
3883,136.2014439,35.90244778
240,136.1741815,35.90245842
238,136.1746216,35.9025884
239,136.1741815,35.90260842
3882,136.2029841,35.90263774
241,136.1737515,35.90264844
237,136.1745115,35.90267844
3881,136.202964,35.90299781
242,136.1740215,35.90304847
245,136.1743716,35.90307852
246,136.1739315,35.90331849
247,136.1735915,35.9034185
3880,136.2014039,35.90343781
243,136.1738715,35.90346857
244,136.1742415,35.9034785
3879,136.2013939,35.90382788
3878,136.202844,35.90385789
253,136.1735215,35.9043286
3590,136.1864527,35.9047384
3578,136.1849425,35.90477841
3582,136.1854625,35.90477842
3576,136.1840824,35.90478848
3586,136.1860327,35.90480837
3877,136.2026941,35.904818
3646,136.1830623,35.90485846
3645,136.1826923,35.9048885
3874,136.2011639,35.90506802
3713,136.1863227,35.90509845
3584,136.1854326,35.90509848
3591,136.1867227,35.90512839
3585,136.1856526,35.90512843
3579,136.1849426,35.90512844
3595,136.1816022,35.90512849
3875,136.2026841,35.90515804
3652,136.1834424,35.90515851
3577,136.1842624,35.90515851
3587,136.1861726,35.90518847
3810,136.1939334,35.90521828
3594,136.1810022,35.90522856
254,136.1737516,35.90526874
3580,136.1852226,35.90527846
248,136.1740016,35.90528875
3811,136.1936233,35.90529829
3709,136.1871127,35.90529843
3581,136.1849325,35.90531848
3593,136.1806322,35.90533855
3745,136.1916731,35.9053583
3746,136.1913331,35.90538832
249,136.1737415,35.90539875
3813,136.1943734,35.90540823
3814,136.1925833,35.90540832
3647,136.1823623,35.90543852
3750,136.1909731,35.9054483
3812,136.1939834,35.90545826
3588,136.1861226,35.90546845
3648,136.1820123,35.90547853
3649,136.1814922,35.9054786
3747,136.190083,35.90548838
3592,136.1801321,35.90548858
3651,136.1808422,35.90548859
3748,136.1905431,35.90550839
3583,136.1854926,35.90550845
3650,136.1812922,35.90551856
3815,136.1934234,35.90553831
3749,136.1903631,35.90557835
3712,136.1864627,35.90557843
3711,136.1868227,35.90558842
3751,136.1918432,35.90561837
3710,136.1871227,35.90563843
3816,136.1924932,35.90569836
3604,136.1824323,35.90569857
3653,136.1827924,35.90570857
3596,136.1798921,35.90574864
3589,136.1858626,35.90575848
256,136.1737216,35.90575881
3756,136.1912031,35.90578841
3757,136.1915332,35.90580834
3817,136.1931833,35.90581832
3758,136.1918731,35.90582835
3755,136.1908831,35.90584841
3759,136.1923632,35.9058584
3654,136.1831924,35.90585859
3752,136.1895029,35.90589846
3721,136.1844625,35.90590857
3818,136.1935833,35.90591837
250,136.1738816,35.90591885
3754,136.190323,35.90592845
3718,136.1853626,35.90592854
3720,136.1849925,35.90592857
3714,136.1871128,35.90593845
3717,136.1857626,35.90593856
3599,136.1804621,35.90593862
